sim_time,computation_time,alpha,theta,airspeed
19.48000000000041,0.000092,0.25702473212006727,14.726432380960421,137.01146898602198
19.485000000000408,0.000106,0.2570472756862076,14.727724032155438,137.00609972690924
19.490000000000407,0.000092,0.257069820492184,14.729015754387827,137.00073037747478
19.495000000000406,0.000092,0.25709236654035633,14.7303075477928,136.99536093780188
19.500000000000405,0.000092,0.2571149138330818,14.731599412505416,136.98999140797378
19.505000000000404,0.000103,0.25713746237271506,14.732891348660585,136.98462178807353
19.510000000000403,0.000093,0.25716001216160794,14.734183356393057,136.9792520781841
19.515000000000402,0.000092,0.25718256320210986,14.735475435837445,136.97388227838817
19.5200000000004,0.000092,0.25720511549656755,14.736767587128208,136.96851238876846
19.5250000000004,0.000106,0.2572276690473251,14.738059810399648,136.9631424094074
19.5300000000004,0.000093,0.2572502238567239,14.739352105785924,136.95777234038738
19.535000000000398,0.000092,0.25727277992710296,14.740644473421042,136.95240218179057
19.540000000000397,0.000104,0.25729533726079845,14.741936913438863,136.94703193369904
19.545000000000396,0.000093,0.2573178958601441,14.743229425973094,136.94166159619468
19.550000000000395,0.000092,0.25734045572747094,14.744522011157297,136.93629116935927
19.555000000000394,0.000092,0.25736301686510743,14.745814669124883,136.9309206532744
19.560000000000393,0.000103,0.2573855792753795,14.747107400009114,136.92555004802162
19.565000000000392,0.000093,0.25740814296061043,14.74840020394311,136.92017935368222
19.57000000000039,0.000186,0.25743070792312095,14.749693081059833,136.9148085703374
19.57500000000039,0.000096,0.2574532741652292,14.750986031492104,136.90943769806825
19.58000000000039,0.000093,0.2574758416892507,14.752279055372597,136.90406673695563
19.585000000000388,0.000093,0.2574984104974985,14.753572152833836,136.89869568708036
19.590000000000387,0.000093,0.25752098059228307,14.754865324008202,136.89332454852305
19.595000000000386,0.000094,0.2575435519759122,14.756158569027924,136.88795332136417
19.600000000000385,0.000093,0.2575661246506913,14.757451888025086,136.8825820056841
19.605000000000384,0.000093,0.25758869861892303,14.758745281131628,136.87721060156304
19.610000000000383,0.000104,0.2576112738829077,14.760038748479344,136.87183910908104
19.615000000000382,0.000096,0.25763385044494297,14.761332290199878,136.866467528318
19.62000000000038,0.000093,0.25765642830732394,14.762625906424734,136.86109585935378
19.62500000000038,0.000092,0.2576790074723432,14.763919597285268,136.85572410226797
19.63000000000038,0.000092,0.25770158794229076,14.765213362912686,136.8503522571401
19.635000000000378,0.000093,0.2577241697194542,14.766507203438056,136.8449803240495
19.640000000000377,0.000092,0.2577467528061186,14.767801118992303,136.8396083030754
19.645000000000376,0.000093,0.25776933720456635,14.769095109706202,136.83423619429692
19.650000000000375,0.000092,0.2577919229170774,14.770389175710381,136.82886399779298
19.655000000000374,0.000097,0.25781450994592936,14.771683317135338,136.8234917136424
19.660000000000373,0.000093,0.25783709829339696,14.772977534111407,136.81811934192385
19.665000000000372,0.000093,0.25785968796175274,14.774271826768793,136.81274688271586
19.67000000000037,0.000093,0.25788227895326665,14.775566195237555,136.80737433609679
19.67500000000037,0.000092,0.25790487127020606,14.776860639647607,136.80200170214496
19.68000000000037,0.000093,0.25792746491483604,14.778155160128723,136.7966289809384
19.685000000000368,0.000093,0.257950059889419,14.77944975681053,136.79125617255514
19.690000000000367,0.000093,0.25797265619621484,14.780744429822516,136.78588327707305
19.695000000000366,0.000093,0.2579952538374811,14.782039179294024,136.78051029456978
19.700000000000365,0.000096,0.2580178528154728,14.783334005354256,136.7751372251229
19.705000000000364,0.000093,0.25804045313244245,14.784628908132275,136.76976406880985
19.710000000000363,0.000093,0.2580630547906402,14.785923887757003,136.76439082570792
19.715000000000362,0.000093,0.2580856577923135,14.787218944357212,136.75901749589428
19.72000000000036,0.00011,0.2581082621397076,14.78851407806154,136.75364407944593
19.72500000000036,0.000094,0.25813086783506517,14.789809288998487,136.74827057643975
19.73000000000036,0.000094,0.2581534748806264,14.791104577296407,136.7428969869525
19.73500000000036,0.000095,0.2581760832786291,14.792399943083513,136.73752331106078
19.740000000000357,0.00011,0.25819869303130855,14.79369538648788,136.73214954884102
19.745000000000356,0.000099,0.2582213041408977,14.794990907637448,136.72677570036964
19.750000000000355,0.000094,0.258243916609627,14.796286506660005,136.72140176572285
19.755000000000354,0.000105,0.2582665304397243,14.797582183683208,136.71602774497666
19.760000000000353,0.000093,0.2582891456334153,14.798877938834574,136.71065363820702
19.765000000000352,0.000094,0.2583117621929231,14.800173772241477,136.7052794454897
19.77000000000035,0.000095,0.2583343801204685,14.80146968403116,136.69990516690044
19.77500000000035,0.000104,0.25835699941826973,14.80276567433072,136.6945308025147
19.78000000000035,0.000094,0.25837962008854276,14.804061743267122,136.6891563524079
19.78500000000035,0.000093,0.25840224213350094,14.80535789096718,136.68378181665534
19.790000000000347,0.000096,0.25842486555535543,14.806654117557587,136.67840719533208
19.795000000000346,0.000095,0.25844749035631487,14.807950423164886,136.67303248851317
19.800000000000345,0.000092,0.2584701165385855,14.809246807915487,136.66765769627344
